left_context,target_word,lemma,probability
"Елена сидела в кресле, молодая Мурка",урчала,залезть,0.016
"Елена сидела в кресле, молодая Мурка",урчала,и,0.008
"Елена сидела в кресле, молодая Мурка",урчала,играть,0.048
"Елена сидела в кресле, молодая Мурка",урчала,корова,0.016
"Елена сидела в кресле, молодая Мурка",урчала,крутиться,0.008
"Елена сидела в кресле, молодая Мурка",урчала,ласкать,0.008
"Елена сидела в кресле, молодая Мурка",урчала,ласкаться,0.016
"Елена сидела в кресле, молодая Мурка",урчала,ластиться,0.016
"Елена сидела в кресле, молодая Мурка",урчала,лежать,0.4
"Елена сидела в кресле, молодая Мурка",урчала,литр,0.008
"Елена сидела в кресле, молодая Мурка",урчала,мурлыкать,0.008
"Елена сидела в кресле, молодая Мурка",урчала,мурчать,0.008
"Елена сидела в кресле, молодая Мурка",урчала,мяукать,0.008
"Елена сидела в кресле, молодая Мурка",урчала,на,0.008
"Елена сидела в кресле, молодая Мурка",урчала,печь,0.008
"Елена сидела в кресле, молодая Мурка",урчала,подойти,0.016
"Елена сидела в кресле, молодая Мурка",урчала,поцарапать,0.008
"Елена сидела в кресле, молодая Мурка",урчала,прижаться,0.008
"Елена сидела в кресле, молодая Мурка",урчала,примоститься,0.016
"Елена сидела в кресле, молодая Мурка",урчала,прыгать,0.032
"Елена сидела в кресле, молодая Мурка",урчала,расположиться,0.008
"Елена сидела в кресле, молодая Мурка",урчала,с,0.016
"Елена сидела в кресле, молодая Мурка",урчала,свернуться,0.024
"Елена сидела в кресле, молодая Мурка",урчала,сидеть,0.072
"Елена сидела в кресле, молодая Мурка",урчала,смотреть,0.016
"Елена сидела в кресле, молодая Мурка",урчала,сопеть,0.008
"Елена сидела в кресле, молодая Мурка",урчала,спать,0.016
"Елена сидела в кресле, молодая Мурка",урчала,тердаться,0.048
"Елена сидела в кресле, молодая Мурка",урчала,тоже,0.008
"Елена сидела в кресле, молодая Мурка",урчала,урчать,0.008
На ведущей вниз,лестнице,дорога,0.11475409836065574
На ведущей вниз,лестнице,дорожка,0.09836065573770492
На ведущей вниз,лестнице,доска,0.01639344262295082
На ведущей вниз,лестнице,и,0.01639344262295082
На ведущей вниз,лестнице,перекладина,0.01639344262295082
На ведущей вниз,лестнице,скамейка,0.01639344262295082
На ведущей вниз,лестнице,скатерть,0.01639344262295082
На ведущей вниз,лестнице,страница,0.01639344262295082
На ведущей вниз,лестнице,тропа,0.06557377049180328
На ведущей вниз,лестнице,тропинка,0.5245901639344263
На ведущей вниз,лестнице,улица,0.06557377049180328
На ведущей вниз,лестнице,улочка,0.03278688524590164
Что ты хочешь чтобы тебе,повторили,быть,0.06666666666666667
Что ты хочешь чтобы тебе,повторили,дарить,0.3333333333333333
Что ты хочешь чтобы тебе,повторили,дать,0.2
Что ты хочешь чтобы тебе,повторили,делать,0.13333333333333333
Что ты хочешь чтобы тебе,повторили,ответить,0.06666666666666667
Что ты хочешь чтобы тебе,повторили,понравиться,0.06666666666666667
Что ты хочешь чтобы тебе,повторили,сказать,0.13333333333333333
Перед ним снова была,прежняя,большой,0.01
Перед ним снова была,прежняя,возможность,0.03
Перед ним снова была,прежняя,дверь,0.01
Перед ним снова была,прежняя,дилемма,0.03
Перед ним снова была,прежняя,дорога,0.01
Перед ним снова была,прежняя,задача,0.06
Перед ним снова была,прежняя,землянка,0.01
Перед ним снова была,прежняя,знакомый,0.01
Перед ним снова была,прежняя,картина,0.02
Перед ним снова была,прежняя,машина,0.01
Перед ним снова была,прежняя,надежда,0.01
Перед ним снова была,прежняя,не,0.01
Перед ним снова была,прежняя,непроглядный,0.01
Перед ним снова была,прежняя,непростой,0.01
Перед ним снова была,прежняя,нерешенный,0.01
Перед ним снова была,прежняя,он,0.04
Перед ним снова была,прежняя,она,0.29
Перед ним снова была,прежняя,открыть,0.02
Перед ним снова была,прежняя,очередь,0.01
Перед ним снова была,прежняя,проблема,0.07
Перед ним снова была,прежняя,пустота,0.01
Перед ним снова была,прежняя,пустыня,0.02
Перед ним снова была,прежняя,равнина,0.02
Перед ним снова была,прежняя,рисовать,0.01
Перед ним снова была,прежняя,ставить,0.01
Перед ним снова была,прежняя,старый,0.01
Перед ним снова была,прежняя,стена,0.07
Перед ним снова была,прежняя,степь,0.01
Перед ним снова была,прежняя,тот,0.15
Перед ним снова была,прежняя,этот,0.01
После завершения,техосмотра,атака,0.058823529411764705
После завершения,техосмотра,дело,0.058823529411764705
После завершения,техосмотра,мероприятие,0.058823529411764705
После завершения,техосмотра,операция,0.11764705882352941
После завершения,техосмотра,передача,0.058823529411764705
После завершения,техосмотра,полевой,0.058823529411764705
После завершения,техосмотра,праздник,0.058823529411764705
После завершения,техосмотра,процедура,0.058823529411764705
После завершения,техосмотра,процесс,0.058823529411764705
После завершения,техосмотра,работа,0.17647058823529413
После завершения,техосмотра,сеанс,0.058823529411764705
После завершения,техосмотра,смена,0.058823529411764705
После завершения,техосмотра,экскурсия,0.058823529411764705
После завершения,техосмотра,эксперимент,0.058823529411764705
"Тому, кто",желает,быть,0.04411764705882353
"Тому, кто",желает,верить,0.014705882352941176
"Тому, кто",желает,вести,0.007352941176470588
"Тому, кто",желает,видеть,0.029411764705882353
"Тому, кто",желает,вы,0.007352941176470588
"Тому, кто",желает,выиграть,0.007352941176470588
"Тому, кто",желает,готовый,0.007352941176470588
"Тому, кто",желает,делать,0.0661764705882353
"Тому, кто",желает,думать,0.007352941176470588
"Тому, кто",желает,еще,0.007352941176470588
"Тому, кто",желает,ждать,0.022058823529411763
"Тому, кто",желает,захотеть,0.014705882352941176
"Тому, кто",желает,знать,0.058823529411764705
"Тому, кто",желает,идти,0.007352941176470588
"Тому, кто",желает,искать,0.007352941176470588
"Тому, кто",желает,использовать,0.007352941176470588
"Тому, кто",желает,количество,0.007352941176470588
"Тому, кто",желает,купать,0.014705882352941176
"Тому, кто",желает,любить,0.014705882352941176
"Тому, кто",желает,мало,0.007352941176470588
"Тому, кто",желает,много,0.007352941176470588
"Тому, кто",желает,мочь,0.03676470588235294
"Тому, кто",желает,н,0.007352941176470588
"Тому, кто",желает,назвать,0.007352941176470588
"Тому, кто",желает,найти,0.029411764705882353
"Тому, кто",желает,не,0.051470588235294115
"Тому, кто",желает,никогда,0.007352941176470588
"Тому, кто",желает,нуждаться,0.007352941176470588
"Тому, кто",желает,обнаружить,0.007352941176470588
"Тому, кто",желает,ответить,0.014705882352941176
"Тому, кто",желает,отгадать,0.022058823529411766
"Тому, кто",желает,первый,0.03676470588235294
"Тому, кто",желает,понять,0.007352941176470588
"Тому, кто",желает,прибегнуть,0.007352941176470588
"Тому, кто",желает,придумать,0.014705882352941176
"Тому, кто",желает,прийти,0.014705882352941176
"Тому, кто",желает,против,0.007352941176470588
"Тому, кто",желает,прочесть,0.007352941176470588
"Тому, кто",желает,решить,0.029411764705882353
"Тому, кто",желает,рядом,0.007352941176470588
"Тому, кто",желает,сказать,0.014705882352941176
"Тому, кто",желает,стать,0.007352941176470588
"Тому, кто",желает,судить,0.007352941176470588
"Тому, кто",желает,счастливый,0.007352941176470588
"Тому, кто",желает,так,0.007352941176470588
"Тому, кто",желает,тратить,0.007352941176470588
"Тому, кто",желает,угадать,0.022058823529411766
"Тому, кто",желает,уметь,0.022058823529411766
"Тому, кто",желает,хотеть,0.15441176470588236
"Тому, кто",желает,читать,0.029411764705882353
"Тому, кто",желает,это,0.029411764705882353
"Там, недалеко от кухонной двери, сидел",лис,большой,0.008130081300813009
"Там, недалеко от кухонной двери, сидел",лис,в,0.008130081300813009
"Там, недалеко от кухонной двери, сидел",лис,вдрызг,0.008130081300813009
"Там, недалеко от кухонной двери, сидел",лис,вчера,0.008130081300813009
"Там, недалеко от кухонной двери, сидел",лис,высокий,0.008130081300813009
"Там, недалеко от кухонной двери, сидел",лис,дед,0.016260162601626018
"Там, недалеко от кухонной двери, сидел",лис,дедушка,0.016260162601626018
"Там, недалеко от кухонной двери, сидел",лис,динозавр,0.008130081300813009
"Там, недалеко от кухонной двери, сидел",лис,и,0.016260162601626018
"Там, недалеко от кухонной двери, сидел",лис,кот,0.25203252032520324
"Там, недалеко от кухонной двери, сидел",лис,любимый,0.008130081300813009
"Там, недалеко от кухонной двери, сидел",лис,маленький,0.04878048780487805
"Там, недалеко от кухонной двери, сидел",лис,мальчик,0.008130081300813009
"Там, недалеко от кухонной двери, сидел",лис,мертвец,0.008130081300813009
"Там, недалеко от кухонной двери, сидел",лис,мой,0.008130081300813009
"Там, недалеко от кухонной двери, сидел",лис,молодой,0.016260162601626018
"Там, недалеко от кухонной двери, сидел",лис,мужчина,0.056910569105691054
"Там, недалеко от кухонной двери, сидел",лис,на,0.04878048780487805
"Там, недалеко от кухонной двери, сидел",лис,незнакомый,0.024390243902439025
"Там, недалеко от кухонной двери, сидел",лис,один,0.008130081300813009
"Там, недалеко от кухонной двери, сидел",лис,он,0.04878048780487805
"Там, недалеко от кухонной двери, сидел",лис,отец,0.008130081300813009
"Там, недалеко от кухонной двери, сидел",лис,пап,0.008130081300813009
"Там, недалеко от кухонной двери, сидел",лис,папа,0.032520325203252036
"Там, недалеко от кухонной двери, сидел",лис,петя,0.008130081300813009
"Там, недалеко от кухонной двери, сидел",лис,повар,0.008130081300813009
"Там, недалеко от кухонной двери, сидел",лис,пожилой,0.008130081300813009
"Там, недалеко от кухонной двери, сидел",лис,сидеть,0.008130081300813009
"Там, недалеко от кухонной двери, сидел",лис,старик,0.04878048780487805
"Там, недалеко от кухонной двери, сидел",лис,старый,0.008130081300813009
"Там, недалеко от кухонной двери, сидел",лис,таракан,0.008130081300813009
"Там, недалеко от кухонной двери, сидел",лис,ф,0.008130081300813009
"Там, недалеко от кухонной двери, сидел",лис,человек,0.1951219512195122
"Там, недалеко от кухонной двери, сидел",лис,черный,0.008130081300813009
"Там, недалеко от кухонной двери, сидел",лис,я,0.008130081300813009
Когда родители,пригрозили,ар,0.07692307692307693
Когда родители,пригрозили,баловать,0.07692307692307693
Когда родители,пригрозили,мальчик,0.07692307692307693
Когда родители,пригрозили,не,0.07692307692307693
Когда родители,пригрозили,предложить,0.07692307692307693
Когда родители,пригрозили,ребенок,0.07692307692307693
Когда родители,пригрозили,уезжать,0.07692307692307693
Когда родители,пригрозили,уехать,0.15384615384615385
Когда родители,пригрозили,узнать,0.07692307692307693
Когда родители,пригрозили,уйти,0.07692307692307693
Когда родители,пригрозили,уснуть,0.07692307692307693
Когда родители,пригрозили,уходить,0.07692307692307693
Под рукавом рубашки виднелся тонкий,ремешок,браслет,0.07407407407407407
Под рукавом рубашки виднелся тонкий,ремешок,волос,0.024691358024691357
Под рукавом рубашки виднелся тонкий,ремешок,кинжал,0.012345679012345678
Под рукавом рубашки виднелся тонкий,ремешок,краешек,0.012345679012345678
Под рукавом рубашки виднелся тонкий,ремешок,край,0.012345679012345678
Под рукавом рубашки виднелся тонкий,ремешок,лист,0.012345679012345678
Под рукавом рубашки виднелся тонкий,ремешок,локоть,0.012345679012345678
Под рукавом рубашки виднелся тонкий,ремешок,лоскут,0.024691358024691357
Под рукавом рубашки виднелся тонкий,ремешок,манжет,0.012345679012345678
Под рукавом рубашки виднелся тонкий,ремешок,материал,0.012345679012345678
Под рукавом рубашки виднелся тонкий,ремешок,накрахмаленный,0.012345679012345678
Под рукавом рубашки виднелся тонкий,ремешок,незаметный,0.012345679012345678
Под рукавом рубашки виднелся тонкий,ремешок,нож,0.012345679012345678
Под рукавом рубашки виднелся тонкий,ремешок,носовой,0.012345679012345678
Под рукавом рубашки виднелся тонкий,ремешок,платок,0.037037037037037035
Под рукавом рубашки виднелся тонкий,ремешок,порез,0.012345679012345678
Под рукавом рубашки виднелся тонкий,ремешок,поясок,0.012345679012345678
Под рукавом рубашки виднелся тонкий,ремешок,прозрачный,0.024691358024691357
Под рукавом рубашки виднелся тонкий,ремешок,просвет,0.012345679012345678
Под рукавом рубашки виднелся тонкий,ремешок,ремешок,0.012345679012345678
Под рукавом рубашки виднелся тонкий,ремешок,рубец,0.024691358024691357
Под рукавом рубашки виднелся тонкий,ремешок,сверкать,0.012345679012345678
Под рукавом рубашки виднелся тонкий,ремешок,след,0.08641975308641975
Под рукавом рубашки виднелся тонкий,ремешок,слой,0.1111111111111111
Под рукавом рубашки виднелся тонкий,ремешок,стилет,0.012345679012345678
Под рукавом рубашки виднелся тонкий,ремешок,узор,0.012345679012345678
Под рукавом рубашки виднелся тонкий,ремешок,шнур,0.012345679012345678
Под рукавом рубашки виднелся тонкий,ремешок,шов,0.06172839506172839
Под рукавом рубашки виднелся тонкий,ремешок,шрам,0.2962962962962963
"Не обнаружив ничего в досье, сыщики решили",рыть,бросить,0.06666666666666667
"Не обнаружив ничего в досье, сыщики решили",рыть,быть,0.06666666666666667
"Не обнаружив ничего в досье, сыщики решили",рыть,действовать,0.06666666666666667
"Не обнаружив ничего в досье, сыщики решили",рыть,искать,0.2
"Не обнаружив ничего в досье, сыщики решили",рыть,лично,0.06666666666666667
"Не обнаружив ничего в досье, сыщики решили",рыть,обыскать,0.06666666666666667
"Не обнаружив ничего в досье, сыщики решили",рыть,отправиться,0.06666666666666667
"Не обнаружив ничего в досье, сыщики решили",рыть,пересмотреть,0.06666666666666667
"Не обнаружив ничего в досье, сыщики решили",рыть,поискать,0.06666666666666667
"Не обнаружив ничего в досье, сыщики решили",рыть,приостановить,0.06666666666666667
"Не обнаружив ничего в досье, сыщики решили",рыть,проверить,0.06666666666666667
"Не обнаружив ничего в досье, сыщики решили",рыть,продолжить,0.06666666666666667
"Не обнаружив ничего в досье, сыщики решили",рыть,уйти,0.06666666666666667
Очень хочется заплести,бант,в,0.05
Очень хочется заплести,бант,волос,0.05
Очень хочется заплести,бант,интрига,0.05
Очень хочется заплести,бант,коса,0.6499999999999999
Очень хочется заплести,бант,косичка,0.1
Очень хочется заплести,бант,кто,0.05
Очень хочется заплести,бант,ы,0.05
Он умел из любого,сора,а,0.011627906976744186
Он умел из любого,сора,блюдо,0.011627906976744186
Он умел из любого,сора,болото,0.011627906976744186
Он умел из любого,сора,вздор,0.011627906976744186
Он умел из любого,сора,говна,0.03488372093023256
Он умел из любого,сора,даже,0.011627906976744186
Он умел из любого,сора,делать,0.03488372093023256
Он умел из любого,сора,дело,0.03488372093023256
Он умел из любого,сора,дерево,0.011627906976744186
Он умел из любого,сора,дурак,0.011627906976744186
Он умел из любого,сора,камень,0.011627906976744186
Он умел из любого,сора,материал,0.12790697674418605
Он умел из любого,сора,мусор,0.046511627906976744
Он умел из любого,сора,полена,0.011627906976744186
Он умел из любого,сора,положение,0.09302325581395349
Он умел из любого,сора,предмет,0.10465116279069768
Он умел из любого,сора,промах,0.011627906976744186
Он умел из любого,сора,пустяк,0.11627906976744186
Он умел из любого,сора,разгильдя,0.011627906976744186
Он умел из любого,сора,ребенок,0.03488372093023256
Он умел из любого,сора,слово,0.046511627906976744
Он умел из любого,сора,сложный,0.011627906976744186
Он умел из любого,сора,слон,0.011627906976744186
Он умел из любого,сора,случай,0.011627906976744186
Он умел из любого,сора,событие,0.011627906976744186
Он умел из любого,сора,сора,0.011627906976744186
Он умел из любого,сора,спор,0.011627906976744186
Он умел из любого,сора,ученик,0.03488372093023256
Он умел из любого,сора,хлама,0.03488372093023256
Он умел из любого,сора,хулиган,0.011627906976744186
Он умел из любого,сора,человек,0.046511627906976744
Этот студент,получает,быть,0.23529411764705882
Этот студент,получает,начать,0.058823529411764705
Этот студент,получает,не,0.23529411764705882
Этот студент,получает,оказаться,0.11764705882352941
Этот студент,получает,показать,0.058823529411764705
Этот студент,получает,прогуливать,0.058823529411764705
Этот студент,получает,стать,0.11764705882352941
Этот студент,получает,учиться,0.058823529411764705
Этот студент,получает,часто,0.058823529411764705
"По воскресеньям музыканты, исполнявшие",сонату,блюз,0.04081632653061224
"По воскресеньям музыканты, исполнявшие",сонату,в,0.02040816326530612
"По воскресеньям музыканты, исполнявшие",сонату,вальс,0.02040816326530612
"По воскресеньям музыканты, исполнявшие",сонату,вместе,0.02040816326530612
"По воскресеньям музыканты, исполнявшие",сонату,гимн,0.02040816326530612
"По воскресеньям музыканты, исполнявшие",сонату,главный,0.02040816326530612
"По воскресеньям музыканты, исполнявшие",сонату,джаз,0.08163265306122448
"По воскресеньям музыканты, исполнявшие",сонату,известный,0.02040816326530612
"По воскресеньям музыканты, исполнявшие",сонату,инструментальный,0.02040816326530612
"По воскресеньям музыканты, исполнявшие",сонату,классический,0.04081632653061224
"По воскресеньям музыканты, исполнявшие",сонату,концерт,0.02040816326530612
"По воскресеньям музыканты, исполнявшие",сонату,любимый,0.02040816326530612
"По воскресеньям музыканты, исполнявшие",сонату,мелодия,0.02040816326530612
"По воскресеньям музыканты, исполнявшие",сонату,музыка,0.08163265306122448
"По воскресеньям музыканты, исполнявшие",сонату,музыкальный,0.02040816326530612
"По воскресеньям музыканты, исполнявшие",сонату,на,0.02040816326530612
"По воскресеньям музыканты, исполнявшие",сонату,номер,0.061224489795918366
"По воскресеньям музыканты, исполнявшие",сонату,опера,0.02040816326530612
"По воскресеньям музыканты, исполнявшие",сонату,оперный,0.02040816326530612
"По воскресеньям музыканты, исполнявшие",сонату,песня,0.1020408163265306
"По воскресеньям музыканты, исполнявшие",сонату,произведение,0.08163265306122448
"По воскресеньям музыканты, исполнявшие",сонату,пьеса,0.02040816326530612
"По воскресеньям музыканты, исполнявшие",сонату,различный,0.02040816326530612
"По воскресеньям музыканты, исполнявшие",сонату,роль,0.02040816326530612
"По воскресеньям музыканты, исполнявшие",сонату,свадебный,0.02040816326530612
"По воскресеньям музыканты, исполнявшие",сонату,свой,0.061224489795918366
"По воскресеньям музыканты, исполнявшие",сонату,симфония,0.04081632653061224
"По воскресеньям музыканты, исполнявшие",сонату,существительное,0.02040816326530612
"По воскресеньям музыканты, исполнявшие",сонату,это,0.02040816326530612
В деревнях по-прежнему,мяли,быть,0.2
В деревнях по-прежнему,мяли,готовить,0.06666666666666667
В деревнях по-прежнему,мяли,держать,0.06666666666666667
В деревнях по-прежнему,мяли,жить,0.06666666666666667
В деревнях по-прежнему,мяли,надо,0.06666666666666667
В деревнях по-прежнему,мяли,не,0.06666666666666667
В деревнях по-прежнему,мяли,нет,0.06666666666666667
В деревнях по-прежнему,мяли,остаться,0.13333333333333333
В деревнях по-прежнему,мяли,так,0.06666666666666667
В деревнях по-прежнему,мяли,твориться,0.06666666666666667
В деревнях по-прежнему,мяли,топить,0.13333333333333333
Я сделала,шаг,большой,0.022727272727272728
Я сделала,шаг,борщ,0.011363636363636364
Я сделала,шаг,вдох,0.022727272727272728
Я сделала,шаг,все,0.11363636363636363
Я сделала,шаг,вы,0.011363636363636364
Я сделала,шаг,вывод,0.011363636363636364
Я сделала,шаг,глоток,0.011363636363636364
Я сделала,шаг,глупость,0.011363636363636364
Я сделала,шаг,два,0.011363636363636364
Я сделала,шаг,дело,0.011363636363636364
Я сделала,шаг,домашний,0.022727272727272728
Я сделала,шаг,жест,0.011363636363636364
Я сделала,шаг,задание,0.022727272727272728
Я сделала,шаг,заявка,0.011363636363636364
Я сделала,шаг,знак,0.03409090909090909
Я сделала,шаг,как,0.011363636363636364
Я сделала,шаг,кое-что,0.011363636363636364
Я сделала,шаг,красивый,0.011363636363636364
Я сделала,шаг,кувырка,0.011363636363636364
Я сделала,шаг,маникюр,0.011363636363636364
Я сделала,шаг,наконец,0.011363636363636364
Я сделала,шаг,неловкий,0.011363636363636364
Я сделала,шаг,необходимый,0.011363636363636364
Я сделала,шаг,несколько,0.011363636363636364
Я сделала,шаг,новый,0.011363636363636364
Я сделала,шаг,один,0.011363636363636364
Я сделала,шаг,омлет,0.011363636363636364
Я сделала,шаг,он,0.011363636363636364
Я сделала,шаг,орига,0.011363636363636364
Я сделала,шаг,очень,0.011363636363636364
Я сделала,шаг,ошибка,0.03409090909090909
Я сделала,шаг,пауза,0.011363636363636364
Я сделала,шаг,первый,0.045454545454545456
Я сделала,шаг,пирог,0.011363636363636364
Я сделала,шаг,плохой,0.011363636363636364
Я сделала,шаг,подарок,0.022727272727272728
Я сделала,шаг,попытка,0.011363636363636364
Я сделала,шаг,прическа,0.011363636363636364
Я сделала,шаг,работа,0.03409090909090909
Я сделала,шаг,сделать,0.011363636363636364
Я сделала,шаг,себя,0.022727272727272728
Я сделала,шаг,так,0.011363636363636364
Я сделала,шаг,то,0.045454545454545456
Я сделала,шаг,торт,0.011363636363636364
Я сделала,шаг,ты,0.011363636363636364
Я сделала,шаг,укол,0.011363636363636364
Я сделала,шаг,упражнение,0.011363636363636364
Я сделала,шаг,урок,0.045454545454545456
Я сделала,шаг,шаг,0.056818181818181816
Я сделала,шаг,это,0.03409090909090909
Я сделала,шаг,этот,0.011363636363636364
Я сделала,шаг,яичница,0.011363636363636364
В мои обязанности входило утром включить,рубильник,аппарат,0.058823529411764705
В мои обязанности входило утром включить,рубильник,голова,0.058823529411764705
В мои обязанности входило утром включить,рубильник,компьютер,0.058823529411764705
В мои обязанности входило утром включить,рубильник,музыка,0.058823529411764705
В мои обязанности входило утром включить,рубильник,плита,0.058823529411764705
В мои обязанности входило утром включить,рубильник,радио,0.058823529411764705
В мои обязанности входило утром включить,рубильник,свет,0.29411764705882354
В мои обязанности входило утром включить,рубильник,станок,0.058823529411764705
В мои обязанности входило утром включить,рубильник,чайник,0.29411764705882354
"Выбирая вязаную шапочку, знайте, что лучше шапка цвета",хаки,бежа,0.12
"Выбирая вязаную шапочку, знайте, что лучше шапка цвета",хаки,бежевый,0.02
"Выбирая вязаную шапочку, знайте, что лучше шапка цвета",хаки,бирюза,0.02
"Выбирая вязаную шапочку, знайте, что лучше шапка цвета",хаки,в,0.02
"Выбирая вязаную шапочку, знайте, что лучше шапка цвета",хаки,ваш,0.04
"Выбирая вязаную шапочку, знайте, что лучше шапка цвета",хаки,волос,0.06
"Выбирая вязаную шапочку, знайте, что лучше шапка цвета",хаки,глаз,0.04
"Выбирая вязаную шапочку, знайте, что лучше шапка цвета",хаки,грязь,0.02
"Выбирая вязаную шапочку, знайте, что лучше шапка цвета",хаки,земля,0.02
"Выбирая вязаную шапочку, знайте, что лучше шапка цвета",хаки,кожа,0.02
"Выбирая вязаную шапочку, знайте, что лучше шапка цвета",хаки,куртка,0.02
"Выбирая вязаную шапочку, знайте, что лучше шапка цвета",хаки,молоко,0.04
"Выбирая вязаную шапочку, знайте, что лучше шапка цвета",хаки,море,0.02
"Выбирая вязаную шапочку, знайте, что лучше шапка цвета",хаки,морской,0.02
"Выбирая вязаную шапочку, знайте, что лучше шапка цвета",хаки,небо,0.04
"Выбирая вязаную шапочку, знайте, что лучше шапка цвета",хаки,нейтральный,0.02
"Выбирая вязаную шапочку, знайте, что лучше шапка цвета",хаки,ночь,0.02
"Выбирая вязаную шапочку, знайте, что лучше шапка цвета",хаки,овца,0.02
"Выбирая вязаную шапочку, знайте, что лучше шапка цвета",хаки,снег,0.02
"Выбирая вязаную шапочку, знайте, что лучше шапка цвета",хаки,темный,0.02
"Выбирая вязаную шапочку, знайте, что лучше шапка цвета",хаки,фуксия,0.02
"Выбирая вязаную шапочку, знайте, что лучше шапка цвета",хаки,хаки,0.32
"Выбирая вязаную шапочку, знайте, что лучше шапка цвета",хаки,черный,0.02
"Выбирая вязаную шапочку, знайте, что лучше шапка цвета",хаки,яркий,0.02
"В багажнике были лопата,",лом,аптечка,0.016129032258064516
"В багажнике были лопата,",лом,бейсбольный,0.016129032258064516
"В багажнике были лопата,",лом,бита,0.016129032258064516
"В багажнике были лопата,",лом,ведро,0.12903225806451613
"В багажнике были лопата,",лом,веревка,0.06451612903225806
"В багажнике были лопата,",лом,грабли,0.25806451612903225
"В багажнике были лопата,",лом,домкрат,0.06451612903225806
"В багажнике были лопата,",лом,и,0.016129032258064516
"В багажнике были лопата,",лом,канат,0.016129032258064516
"В багажнике были лопата,",лом,канистр,0.016129032258064516
"В багажнике были лопата,",лом,кирка,0.04838709677419355
"В багажнике были лопата,",лом,колесо,0.016129032258064516
"В багажнике были лопата,",лом,лом,0.016129032258064516
"В багажнике были лопата,",лом,мешок,0.04838709677419355
"В багажнике были лопата,",лом,молоток,0.016129032258064516
"В багажнике были лопата,",лом,огнетушитель,0.016129032258064516
"В багажнике были лопата,",лом,р,0.016129032258064516
"В багажнике были лопата,",лом,совок,0.03225806451612903
"В багажнике были лопата,",лом,тесак,0.016129032258064516
"В багажнике были лопата,",лом,топор,0.12903225806451613
"В багажнике были лопата,",лом,трос,0.016129032258064516
"В багажнике были лопата,",лом,труп,0.016129032258064516
И на берегу озера тогда появляются,русалки,большой,0.024691358024691357
И на берегу озера тогда появляются,русалки,весенний,0.012345679012345678
И на берегу озера тогда появляются,русалки,водоросль,0.012345679012345678
И на берегу озера тогда появляются,русалки,волна,0.06172839506172839
И на берегу озера тогда появляются,русалки,гора,0.012345679012345678
И на берегу озера тогда появляются,русалки,едва,0.012345679012345678
И на берегу озера тогда появляются,русалки,животное,0.024691358024691357
И на берегу озера тогда появляются,русалки,звезда,0.012345679012345678
И на берегу озера тогда появляются,русалки,камыш,0.037037037037037035
И на берегу озера тогда появляются,русалки,красивый,0.012345679012345678
И на берегу озера тогда появляются,русалки,кувшинка,0.024691358024691357
И на берегу озера тогда появляются,русалки,купаться,0.012345679012345678
И на берегу озера тогда появляются,русалки,лебедь,0.012345679012345678
И на берегу озера тогда появляются,русалки,лилия,0.012345679012345678
И на берегу озера тогда появляются,русалки,личинка,0.012345679012345678
И на берегу озера тогда появляются,русалки,лягушка,0.012345679012345678
И на берегу озера тогда появляются,русалки,маленький,0.012345679012345678
И на берегу озера тогда появляются,русалки,машина,0.012345679012345678
И на берегу озера тогда появляются,русалки,молодой,0.012345679012345678
И на берегу озера тогда появляются,русалки,необычный,0.012345679012345678
И на берегу озера тогда появляются,русалки,неожиданно,0.012345679012345678
И на берегу озера тогда появляются,русалки,неясный,0.012345679012345678
И на берегу озера тогда появляются,русалки,новый,0.012345679012345678
И на берегу озера тогда появляются,русалки,огонек,0.024691358024691357
И на берегу озера тогда появляются,русалки,огонь,0.012345679012345678
И на берегу озера тогда появляются,русалки,они,0.012345679012345678
И на берегу озера тогда появляются,русалки,палатка,0.012345679012345678
И на берегу озера тогда появляются,русалки,первый,0.1111111111111111
И на берегу озера тогда появляются,русалки,песочный,0.012345679012345678
И на берегу озера тогда появляются,русалки,прекрасный,0.012345679012345678
И на берегу озера тогда появляются,русалки,признак,0.012345679012345678
И на берегу озера тогда появляются,русалки,разный,0.012345679012345678
И на берегу озера тогда появляются,русалки,растение,0.012345679012345678
И на берегу озера тогда появляются,русалки,ребенок,0.012345679012345678
И на берегу озера тогда появляются,русалки,ромашка,0.012345679012345678
И на берегу озера тогда появляются,русалки,рыба,0.012345679012345678
И на берегу озера тогда появляются,русалки,рыбак,0.037037037037037035
И на берегу озера тогда появляются,русалки,след,0.012345679012345678
И на берегу озера тогда появляются,русалки,странный,0.012345679012345678
И на берегу озера тогда появляются,русалки,такой,0.024691358024691357
И на берегу озера тогда появляются,русалки,тень,0.012345679012345678
И на берегу озера тогда появляются,русалки,турист,0.037037037037037035
И на берегу озера тогда появляются,русалки,туча,0.012345679012345678
И на берегу озера тогда появляются,русалки,уже,0.012345679012345678
И на берегу озера тогда появляются,русалки,утка,0.037037037037037035
И на берегу озера тогда появляются,русалки,утят,0.012345679012345678
И на берегу озера тогда появляются,русалки,фея,0.012345679012345678
И на берегу озера тогда появляются,русалки,цветы,0.012345679012345678
И на берегу озера тогда появляются,русалки,чайка,0.012345679012345678
И на берегу озера тогда появляются,русалки,человек,0.08641975308641975
Автор принадлежит к числу последних свидетелей,страшных,авария,0.01639344262295082
Автор принадлежит к числу последних свидетелей,страшных,большой,0.01639344262295082
